dt,ad_id,source,channel,pull_uv,active_uv,new_uv,att_active_uv,att_new_uv,att_success_rate,d0_income,d1_income,d3_income,d7_income,d14_income,d30_income,d90_income,dn_income,extra
2026-06-30,6a3f9910345ae93b8aa462e2,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-06-30,6a403be2345ae93b8aa4653c,codefunnel,link,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-06-30,6a41cbe9345ae93b8aa46e71,codefunnel,link,91.0,23.0,0.0,0.0,0.0,25.27,2.28,2.57,3.93,4.5,4.5,4.5,4.5,4.5,"{""activeUv_raw"": 23.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 91.0}"
2026-06-30,6a438ca0ce2dbd9065df3483,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-06-30,7211,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-06-30,9238,codefunnel,code,2.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 2.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-06-30,9239,codefunnel,code,3.0,1.0,0.0,0.0,0.0,33.33,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 3.0}"
2026-06-30,9300,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-06-30,9321,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-06-30,9389,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,091101,codefunnel,code,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-01,092101,codefunnel,code,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,1111,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,1444,codefunnel,code,1.0,1.0,0.0,1.0,0.0,100.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4451,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4460,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4463,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4464,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4505,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4522,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4524,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4562,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4571,codefunnel,code,1.0,1.0,0.0,0.0,0.0,100.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4595,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4652,codefunnel,code,38.0,3.0,0.0,0.0,0.0,7.89,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,"{""activeUv_raw"": 3.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 38.0}"
2026-07-01,4653,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4694,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4706,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4743,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4744,codefunnel,code,2.0,1.0,0.0,0.0,0.0,50.0,0.01,0.03,0.11,0.14,0.14,0.14,0.14,0.14,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,4749,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4752,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4823,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4825,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4837,codefunnel,code,1.0,1.0,1.0,1.0,1.0,100.0,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-01,4854,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4864,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4876,codefunnel,code,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-01,4917,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,4923,codefunnel,code,23.0,2.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 2.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 23.0}"
2026-07-01,4924,codefunnel,code,63.0,4.0,1.0,1.0,1.0,6.35,0.66,1.46,29.07,31.97,31.97,31.97,31.97,31.97,"{""activeUv_raw"": 4.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 63.0}"
2026-07-01,4925,codefunnel,code,100.0,10.0,0.0,1.0,0.0,10.0,1.23,2.38,3.19,3.2,3.2,3.2,3.2,3.2,"{""activeUv_raw"": 10.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 100.0}"
2026-07-01,5579,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,5589,codefunnel,code,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 4.0}"
2026-07-01,5609,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,5622,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,5634,codefunnel,code,8.0,1.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 8.0}"
2026-07-01,5646,codefunnel,code,40.0,8.0,0.0,0.0,0.0,20.0,2.43,5.65,9.22,11.3,11.3,11.3,11.3,11.3,"{""activeUv_raw"": 8.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 40.0}"
2026-07-01,69157b39404463abca5d7b1c,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,69251487687cf1fc3381c4d0,codefunnel,link,1.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-01,69b019897936f21c9661be21,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,69b8f0ed082d158b89d4f14d,codefunnel,link,9.0,5.0,0.0,1.0,0.0,55.56,0.13,7.87,8.38,9.17,9.17,9.17,9.17,9.17,"{""activeUv_raw"": 5.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 9.0}"
2026-07-01,69bceb20fc30c3e8bf01cb21,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,69ca329dcf75c5562e9e1d80,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,69ce08be5815cec55a7f9301,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,69d70ba1bd18b15233fb70b0,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,69df3d038820868a5c9e10fd,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,69eacad6300de7ec182e5461,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,69f2c0f20664bc6801ff1d1d,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,69fc0188e71c030eb903203e,codefunnel,link,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a052ebba41e8e8a14a097ec,codefunnel,link,1.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a0effcdac4379c272fecb3b,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a1521c35b1eb5ac331b6958,codefunnel,link,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a1536ac3f57d4f16214a66a,codefunnel,link,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,6a165131a97618fb90db9026,codefunnel,link,1.0,1.0,0.0,0.0,0.0,100.0,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a1672cffd42c901bc4ab368,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a1cf079c46c85020a1ac33f,codefunnel,link,12.0,1.0,0.0,1.0,0.0,8.33,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 12.0}"
2026-07-01,6a1f8a1783724a9e0204ac11,codefunnel,link,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,6a2010f583724a9e0204ac2c,codefunnel,link,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 7.0}"
2026-07-01,6a215ce89a25fc4a9fdf68f0,codefunnel,link,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,6a2414ed406fd9db23d39168,codefunnel,link,2.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,6a277de6135eda48748ae0e4,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a2969bd4545c263067d68ff,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a2bddc44261e5243c505e30,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a2f61be9f7344d682601168,codefunnel,link,2.0,1.0,0.0,0.0,0.0,50.0,0.15,0.23,0.34,0.34,0.34,0.34,0.34,0.34,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,6a30aa862f0f8856840e967c,codefunnel,link,2.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,6a323a0bd35f8860e9732415,codefunnel,link,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,6a37828642152a2cb0a743f3,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a37f43ef76361d542675988,codefunnel,link,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 3.0}"
2026-07-01,6a39873bf8194526ae1f0425,codefunnel,link,1.0,1.0,0.0,1.0,0.0,100.0,0.0,0.03,0.14,0.14,0.14,0.14,0.14,0.14,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a3b22b9b35a3404346d6d5f,codefunnel,link,2.0,2.0,0.0,1.0,0.0,100.0,6.1,6.15,6.35,6.35,6.35,6.35,6.35,6.35,"{""activeUv_raw"": 2.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,6a3bb7e9ac11f685aee88897,codefunnel,link,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,6a3cc6e8d9585f7f2bccf6b1,codefunnel,link,4.0,1.0,0.0,0.0,0.0,25.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 4.0}"
2026-07-01,6a3e4c97ac11f685aee89c39,codefunnel,link,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 3.0}"
2026-07-01,6a4003137e78fccd4b596bad,codefunnel,link,3.0,2.0,1.0,0.0,0.0,66.67,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,"{""activeUv_raw"": 2.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 3.0}"
2026-07-01,6a41cbe9345ae93b8aa46e71,codefunnel,link,45.0,10.0,0.0,0.0,0.0,22.22,4.71,12.8,15.72,16.84,16.84,16.84,16.84,16.84,"{""activeUv_raw"": 10.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 45.0}"
2026-07-01,6a4372291e78c27ca3fc3f84,codefunnel,link,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-01,6a4473cca516ed72ca933016,codefunnel,link,35.0,3.0,2.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 3.0, ""newUv_raw"": 2.0, ""pullUv_raw"": 35.0}"
2026-07-01,6a44d49b290514dfe07cf5dc,codefunnel,link,79.0,10.0,0.0,0.0,0.0,12.66,0.21,0.76,1.76,1.78,1.78,1.78,1.78,1.78,"{""activeUv_raw"": 10.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 79.0}"
2026-07-01,9188,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,9238,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,9393,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-01,991002,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,009969,codefunnel,code,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.05,0.06,0.06,0.06,0.06,0.06,0.06,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,092201,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,120504,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4470,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4479,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,4483,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4506,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4507,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4522,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,4523,codefunnel,code,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4529,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4532,codefunnel,code,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 2.0}"
2026-07-02,4533,codefunnel,code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 0.0, ""newUv_raw"": 0.0, ""pullUv_raw"": 1.0}"
2026-07-02,4638,codefunnel,code,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""activeUv_raw"": 1.0, ""newUv_raw"": 1.0, ""pullUv_raw"": 1.0}"
